ssn,hbver,hematokrit,hemoglobin,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,relationship_6,race_1,race_2,race_3,race_4,race_5,indicator
825-51-1557,-0.47616793309001515,-1.4181177066146753,-0.6708807709772263,0,0,1,0,0,0,0,0,0,0,1,1.0
768-52-4396,0.37425841843125024,0.5809602435360013,0.9250232018173197,0,1,0,0,0,0,1,0,0,0,0,1.0
026-07-7970,-1.7470978924193539,-2.429656114673532,1.3769480180235547,0,0,0,0,1,0,1,0,0,0,0,1.0
245-58-0388,1.526375293946447,0.6232466466048772,-1.012196911085566,1,0,0,0,0,0,1,0,0,0,0,1.0
685-37-2584,-0.21142293461402814,-0.22637464773124294,-0.2858754720454989,1,0,0,0,0,0,0,1,0,0,0,1.0
695-45-0986,-2.1713212826075394,1.369154973414175,0.41698670754139816,0,0,0,0,0,1,0,1,0,0,0,0.0
126-18-1775,1.6874386364119107,0.31353087426853826,-0.2854980947177976,0,1,0,0,0,0,0,0,0,1,0,0.0
208-37-7653,-1.564026376637125,-1.0283492907221505,1.1474778567268855,0,0,0,1,0,0,0,0,0,1,0,1.0
203-01-4533,0.08363020377643386,1.982078988600494,-0.2316692401550265,0,0,0,0,0,1,1,0,0,0,0,1.0
697-57-2182,1.9004301409037334,1.639838107424818,-1.3401068762901558,0,0,0,0,1,0,1,0,0,0,0,0.0
026-13-7283,0.5485771245434076,1.6221837692421712,-0.9092656983266426,1,0,0,0,0,0,0,1,0,0,0,1.0
220-68-3957,-1.7818568328164677,-1.131623407512898,0.7314162596794118,0,1,0,0,0,0,1,0,0,0,0,1.0
202-40-8161,0.869933976251321,2.0593668725194116,-2.898706172264392,1,0,0,0,0,0,1,0,0,0,0,0.0
067-84-9429,-0.6634832353789458,1.3059103130496352,-0.013464720067276519,0,0,0,1,0,0,0,1,0,0,0,0.0
654-47-8277,1.0427453618511897,1.0383931736349574,-1.5813375998812542,0,0,0,1,0,0,1,0,0,0,0,0.0
296-20-2117,-1.8870522785260273,-1.3559388266091734,1.4355033689529457,1,0,0,0,0,0,0,1,0,0,0,1.0
235-07-7985,-0.014908448769413095,-1.1455537837351428,0.7328020387188399,0,1,0,0,0,0,1,0,0,0,0,1.0
091-88-8925,0.27920665754258644,0.8769525264256731,0.3629351384901473,0,1,0,0,0,0,1,0,0,0,0,1.0
494-69-5658,0.5606745037622056,1.3616318179386149,-0.728910268253263,1,0,0,0,0,0,0,0,1,0,0,0.0
792-79-2312,0.3080010077580251,0.32785621615325017,-1.5582309717015101,0,1,0,0,0,0,0,0,1,0,0,0.0
428-29-5802,-0.6929568502029267,-0.6097483814695422,1.0135460244743353,0,0,1,0,0,0,1,0,0,0,0,0.0
886-24-4240,-0.2881345510720544,-1.8460786751381262,-1.728434333008368,0,0,0,0,1,0,0,1,0,0,0,1.0
597-52-4949,0.07412696844359198,1.3442721366787607,-0.1866252348600556,0,0,0,0,0,1,1,0,0,0,0,1.0
522-35-0537,-1.1186228690359208,-1.9975135255649157,0.7854121501085427,0,0,1,0,0,0,0,1,0,0,0,1.0
479-61-8907,-0.25001163356597006,-0.02907989538468626,-1.1666184762782261,0,0,0,0,1,0,1,0,0,0,0,1.0
477-27-3998,-0.6770814659232847,0.22967276790096436,-0.030743652465140943,0,1,0,0,0,0,0,1,0,0,0,0.0
156-39-2983,-0.850345694595515,-0.24772160139314378,-0.12470442054919728,0,1,0,0,0,0,1,0,0,0,0,1.0
776-55-7371,-0.9897954841358426,1.0190900105439171,-0.03572998240165352,0,0,0,0,1,0,0,0,0,1,0,0.0
031-97-5322,-0.5147242861082165,-0.6287631569340193,0.04004862230348239,0,0,0,1,0,0,1,0,0,0,0,1.0
626-34-7517,0.6380653848287736,1.968098458008412,-1.0536527385105896,0,1,0,0,0,0,0,0,0,1,0,1.0
725-92-5197,-0.4254624473590312,-1.460679958717655,1.3451369652524052,0,1,0,0,0,0,1,0,0,0,0,0.0
672-69-6553,0.09215012272357652,0.4128616037308464,-2.2730207494491963,1,0,0,0,0,0,0,1,0,0,0,0.0
372-72-0599,1.1275564001177372,0.49798610793680614,0.0869485816691155,0,1,0,0,0,0,0,1,0,0,0,1.0
584-70-7897,-1.2650529110773623,-0.725974864270712,1.143567980151357,0,0,0,0,1,0,0,1,0,0,0,1.0
523-49-7033,-2.0321431989106284,-1.0266691193326083,1.5865904033319833,0,1,0,0,0,0,0,0,0,0,1,1.0
897-80-4598,0.3230224593869286,0.8240333969513394,0.33920985895351585,0,0,0,1,0,0,0,1,0,0,0,1.0
743-89-2387,-0.22135960545898764,2.4794661435709022,0.12853432587908548,0,0,0,1,0,0,0,1,0,0,0,1.0
599-11-8439,-0.4219755557018481,-0.1241976577806811,1.6636124972644624,0,0,0,0,1,0,0,0,1,0,0,0.0
796-61-5767,0.5709540415048104,1.1498549913016058,0.13820384658723522,0,1,0,0,0,0,0,1,0,0,0,1.0
802-62-0870,-0.4916616353515241,-1.2073251594857186,-0.41859474763854976,0,0,1,0,0,0,1,0,0,0,0,1.0
757-35-5319,-0.46388294745552405,0.02179544351878713,-0.5931657875250326,0,0,1,0,0,0,0,1,0,0,0,1.0
519-24-4902,0.2958906901657309,0.05472178731682087,0.8075165630901296,0,0,0,0,1,0,1,0,0,0,0,1.0
312-52-8523,0.3592434359890945,1.0452768608950946,0.14167448069937338,1,0,0,0,0,0,1,0,0,0,0,1.0
426-24-6104,-1.5317774806982432,0.35204943030340474,-0.16406301987437294,1,0,0,0,0,0,0,1,0,0,0,0.0
507-18-3484,-0.41695546678538464,2.2806667601292334,0.22963433062162178,0,0,0,0,0,1,1,0,0,0,0,1.0
802-51-7067,0.6849928654989136,-0.49589169264317384,1.0292597689392755,0,1,0,0,0,0,0,1,0,0,0,1.0
624-99-0866,0.41066053226236077,1.2395936975325759,-0.37616145106964427,0,0,0,0,1,0,1,0,0,0,0,1.0
166-88-7821,-0.9949643643475106,1.3592118695939768,0.30533869716393125,1,0,0,0,0,0,1,0,0,0,0,0.0
468-17-5865,0.705642509598595,0.7479304100198221,-0.03543921626391647,0,1,0,0,0,0,0,1,0,0,0,1.0
427-56-5112,-0.17117165466784529,-0.94324359440488,-0.21426657748578434,0,0,1,0,0,0,1,0,0,0,0,1.0
484-54-3392,-1.5708966529635224,-0.9757749725404462,1.53167272238109,0,0,0,0,0,1,1,0,0,0,0,1.0
426-73-8385,-1.9293736982315768,-0.2758017792056708,0.7556983254372417,0,0,1,0,0,0,1,0,0,0,0,1.0
845-61-8248,-1.1618111597657046,0.2992870332348114,-1.0958323880231715,0,0,1,0,0,0,1,0,0,0,0,0.0
605-15-4989,-0.8881839678846862,0.40207841421587737,0.045734028273277626,0,0,1,0,0,0,0,1,0,0,0,1.0
507-80-4457,0.4373653351581892,0.5273828379575558,0.8169015041741109,0,0,0,0,0,1,0,1,0,0,0,1.0
267-30-8889,1.3809350374774516,-0.11189102928191098,0.15997418783610237,1,0,0,0,0,0,1,0,0,0,0,1.0
574-63-6131,-0.5972840473864529,-0.3683365915550565,-0.9309432418719763,0,0,0,1,0,0,1,0,0,0,0,1.0
056-05-4700,1.3739612541630855,0.0381269601969814,0.22698031630057536,0,1,0,0,0,0,0,1,0,0,0,1.0
885-57-2051,0.17315727918228827,0.5025376169995196,1.550034294653508,1,0,0,0,0,0,0,1,0,0,0,1.0
767-13-0171,0.868756584263181,0.5321537723883071,-1.0277559927112838,1,0,0,0,0,0,0,1,0,0,0,0.0
279-98-2790,-1.01816933721266,-1.0316657484276262,0.7637160470225025,0,1,0,0,0,0,0,1,0,0,0,1.0
629-59-0128,1.7207355406039717,0.05453370842993176,-1.1530514520216857,0,1,0,0,0,0,1,0,0,0,0,1.0
730-44-1777,0.9671140995800834,-0.25888094868189104,1.1467664076664656,1,0,0,0,0,0,1,0,0,0,0,1.0
072-85-7467,-0.6616589247160036,-1.0985403313091235,-0.7480760872896339,0,0,0,0,0,1,0,0,1,0,0,1.0
024-38-4189,-1.4410730133042493,0.41103723852802315,-2.180946868003647,0,1,0,0,0,0,1,0,0,0,0,0.0
626-24-5236,0.721951329390354,-0.8234874978264263,-0.9305906105985506,0,0,0,0,1,0,1,0,0,0,0,1.0
647-70-4280,-0.3962217232579788,-0.579173023757621,-0.7189004892988249,0,1,0,0,0,0,0,1,0,0,0,1.0
022-80-3970,1.525566645602944,1.0280237576711435,-0.9769770893379669,0,0,0,0,1,0,1,0,0,0,0,1.0
152-76-7044,2.0531482324642516,-1.0364116056734587,0.3113210557850322,0,0,0,0,1,0,0,1,0,0,0,0.0
324-42-0099,1.0576891832391164,-0.17984393111490515,1.0520508849270067,0,0,1,0,0,0,0,0,1,0,0,1.0
194-02-7486,-0.21961292503702218,-0.050846891893972755,-0.6158641058092308,0,0,1,0,0,0,0,0,0,1,0,0.0
802-75-1721,0.9394259802985557,0.705462197360287,-0.249721486749,0,0,0,0,1,0,1,0,0,0,0,1.0
687-48-8192,1.0425771629957412,0.3210414911516385,-0.16156985490611664,0,1,0,0,0,0,0,1,0,0,0,1.0
633-11-9842,-1.9592484026339347,-0.504618552994823,-0.42389040325350585,1,0,0,0,0,0,0,1,0,0,0,0.0
713-13-5003,0.6576087979945434,-0.20811218781432125,-1.2256130696710075,0,0,0,0,0,1,1,0,0,0,0,0.0
378-18-7633,-0.6377617488688165,0.18319220565446395,-2.174710862326222,0,1,0,0,0,0,0,1,0,0,0,0.0
139-22-5505,-1.3579957170861712,-1.7149187287179701,0.6896139874945312,0,1,0,0,0,0,0,1,0,0,0,1.0
247-66-2356,0.4891123599556041,0.4603389840778586,0.16752173439012846,1,0,0,0,0,0,0,1,0,0,0,1.0
029-80-0209,-1.659880316682543,-0.2249515174871161,0.0027748780510174318,0,0,0,0,1,0,0,1,0,0,0,1.0
505-03-2753,-1.1750471158521543,-1.0526365443157493,0.24484696748748308,0,0,1,0,0,0,1,0,0,0,0,1.0
214-38-9776,0.059066701694200675,2.1950908665947404,0.25154077516900447,0,1,0,0,0,0,1,0,0,0,0,1.0
260-97-4999,0.6020449530157962,0.44359369384850805,0.7089963345058133,0,0,1,0,0,0,0,1,0,0,0,1.0
595-14-7365,-0.6915595058653544,-1.1266017012329619,-0.14278759971101562,1,0,0,0,0,0,1,0,0,0,0,1.0
640-40-6015,-0.01353051199208463,-1.7354381352775594,0.2882886657681153,0,0,0,0,1,0,0,1,0,0,0,1.0
171-15-0101,1.4517920399285198,1.2244596164342407,-0.9608179158960686,0,0,1,0,0,0,1,0,0,0,0,0.0
485-32-5593,-0.4710249296253388,-0.2914624811872946,0.0823767481417177,0,0,1,0,0,0,1,0,0,0,0,1.0
412-57-1910,-0.753605475965618,0.09882001699606065,1.3212632093901215,0,0,0,0,1,0,1,0,0,0,0,0.0
455-64-4715,-1.450550371890099,-1.1669947768404885,0.9664790292423433,0,0,0,0,1,0,0,0,0,0,1,1.0
898-91-7878,0.047616241150204255,-1.0538339798956091,-0.21133417005413815,0,0,0,1,0,0,1,0,0,0,0,1.0
402-09-3769,0.31948381423576155,0.7359309770363041,0.5072046349162852,1,0,0,0,0,0,0,1,0,0,0,1.0
314-75-0250,-1.129510510332839,-0.056012791987190384,-0.4083436946549259,0,0,1,0,0,0,0,1,0,0,0,0.0
151-74-1683,0.6808073016729448,1.0474209602056295,-0.27881047354984534,0,1,0,0,0,0,1,0,0,0,0,1.0
512-11-2774,-0.08712398043756471,0.46728536430029205,-0.9424501571100817,1,0,0,0,0,0,0,1,0,0,0,0.0
499-04-2653,-1.3869582661570588,0.80299990810092,0.27004463725350625,0,0,1,0,0,0,1,0,0,0,0,0.0
399-40-9294,0.4328692503683152,0.34200601774353223,-1.154177397491221,0,0,1,0,0,0,0,1,0,0,0,0.0
127-11-4303,0.5130030666160433,-0.13039172245555863,-0.3371307369636191,0,0,0,0,0,1,0,0,0,1,0,0.0
042-81-3007,0.24097376386178593,0.6435717049813481,-1.700155779485046,0,0,0,1,0,0,1,0,0,0,0,0.0
866-38-1222,-0.3976320059690473,-0.6331203178136148,-0.43602834287563674,0,0,0,0,1,0,0,0,0,1,0,1.0
204-98-9156,0.44327817184587953,0.3569144041775997,0.4163742426980792,0,1,0,0,0,0,1,0,0,0,0,1.0
702-44-5320,-1.8681104997278235,-0.684559893377755,1.0569258576192793,0,0,1,0,0,0,0,0,0,1,0,1.0
328-59-7855,-1.3595095067852079,-1.0839391403903078,1.2085944242737912,0,0,0,1,0,0,0,1,0,0,0,1.0
798-89-9803,1.4282636077259687,0.5767284685809987,-0.573269959887534,0,1,0,0,0,0,0,1,0,0,0,1.0
439-53-3424,-1.7595963612165293,-1.4568619573138089,2.5101378949477495,0,0,1,0,0,0,0,1,0,0,0,1.0
275-76-7873,-0.6588836436011033,1.2104602779534697,0.8993862895879066,1,0,0,0,0,0,1,0,0,0,0,0.0
011-88-4880,-0.8363851895932869,-1.4614134663765224,-0.20819142116114997,0,1,0,0,0,0,0,1,0,0,0,1.0
491-69-6549,-0.7538383666885465,-0.6792748766561744,-0.3413746852718664,0,0,0,1,0,0,0,1,0,0,0,0.0
243-95-2748,1.0844004553216928,-0.4482450412979613,1.0797788387426992,1,0,0,0,0,0,0,1,0,0,0,1.0
084-72-4253,0.43948722841154003,0.21801814621007648,0.9189789780605302,0,0,0,0,0,1,1,0,0,0,0,1.0
808-79-0801,-0.6993225299629786,-1.3692234653197661,0.7066207132953656,0,0,0,0,1,0,0,0,0,1,0,1.0
128-18-9122,0.875756244324539,-0.009231303521667282,0.6135446166516582,0,0,0,0,1,0,0,1,0,0,0,0.0
134-12-3448,-0.30483152206869496,0.6239488077825962,0.34589129360789944,0,0,0,1,0,0,1,0,0,0,0,0.0
650-18-4441,0.8711566525466965,1.281297056052095,-0.44226434855306124,0,0,0,1,0,0,1,0,0,0,0,1.0
819-74-3960,1.3524188622921782,-0.1245048532959332,-0.14880089089996085,0,0,0,0,1,0,0,1,0,0,0,1.0
623-70-2971,1.269250997459628,0.9398711833862721,-1.224951112719138,0,0,0,0,0,1,1,0,0,0,0,1.0
883-89-2683,0.2793619180245388,-0.32586837889552145,-1.4793096181033867,1,0,0,0,0,0,0,0,0,0,1,0.0
518-50-5054,0.10769557847906996,0.7462753158151987,0.41331810499505584,0,0,0,1,0,0,0,0,0,1,0,1.0
233-92-9728,1.6962626071362097,0.07596843223904746,-0.23641429606235279,0,0,1,0,0,0,1,0,0,0,0,1.0
321-65-7403,0.35682396014533513,0.6785042235728642,-1.8454336776229106,0,0,0,0,1,0,1,0,0,0,0,0.0
107-31-6536,-0.7823157267533322,-0.3976518207248218,-1.6821715845403296,0,1,0,0,0,0,0,0,0,0,1,1.0
795-78-3742,1.4350562538113902,0.40178375729308463,-0.3699563779600635,0,0,0,1,0,0,1,0,0,0,0,1.0
520-18-5842,-1.1537570222644196,-2.02991324847966,-0.5398875326698908,1,0,0,0,0,0,1,0,0,0,0,1.0
352-69-9664,-0.08994454585970112,1.3774555216222093,0.250291099428092,0,0,0,0,1,0,1,0,0,0,0,1.0
128-78-8696,1.1177685205679821,-0.6654071933962257,1.148653294304972,0,0,0,0,1,0,1,0,0,0,0,0.0
202-39-0675,0.10303129483374686,1.039653302177114,0.9032652335955899,0,1,0,0,0,0,0,0,0,0,1,1.0
178-93-2349,1.002921048230376,1.1848502028554189,-2.036188637005567,0,0,1,0,0,0,0,1,0,0,0,0.0
297-13-8283,-0.4657590116124502,0.30287307067816166,-1.775631245025307,0,0,1,0,0,0,1,0,0,0,0,0.0
238-62-2442,-0.7161165387608398,-1.0436275656337661,0.5797724390791757,0,0,0,0,1,0,1,0,0,0,0,1.0
491-24-3743,1.5343518012067552,0.6194787995708677,-0.6253232850560391,0,0,1,0,0,0,1,0,0,0,0,1.0
312-72-9685,0.6900323619756215,-0.9735493723789267,-0.606844169025813,0,1,0,0,0,0,1,0,0,0,0,1.0
020-81-3931,-1.3229974167793808,-1.208911291431816,1.4625198737082181,0,0,0,0,0,1,1,0,0,0,0,0.0
864-22-1652,-2.0762307065983876,-1.3976359158324638,1.1722053514616746,1,0,0,0,0,0,1,0,0,0,0,1.0
361-64-5990,0.7614263069267745,0.4293435835185523,0.4992549649802827,0,1,0,0,0,0,0,0,0,1,0,1.0
170-14-1817,-0.3275383675542465,0.9746908546456546,0.46910189784559125,1,0,0,0,0,0,1,0,0,0,0,0.0
057-82-9154,-1.8482565655981489,-0.21430625248919877,0.29389983357508354,1,0,0,0,0,0,0,0,0,1,0,1.0
332-86-7401,0.9337072192133061,1.2473488169686313,-0.6290661257652078,1,0,0,0,0,0,0,0,0,1,0,1.0
193-39-9327,1.1945189521464963,0.7802674399722698,-0.5569437505792759,0,1,0,0,0,0,0,0,0,1,0,1.0
679-77-9481,-1.530166653197986,-0.7499047679792219,0.6863413218165971,0,0,0,0,0,1,1,0,0,0,0,1.0
215-69-6246,-0.2432189874805484,-0.07015005498501314,-0.1825545089317369,1,0,0,0,0,0,0,1,0,0,0,1.0
895-54-4192,0.23744805708411498,-0.0619874312940307,1.6004110746448474,0,0,1,0,0,0,1,0,0,0,0,1.0
857-10-5394,-0.2084277011496949,-0.4686954855990251,-0.01906970136067614,0,0,0,0,1,0,1,0,0,0,0,1.0
098-10-4790,-1.2714509367711542,-0.7487637560654284,1.467660866483952,0,1,0,0,0,0,1,0,0,0,0,1.0
255-77-1718,-0.5734127482862575,-2.0718861867370544,0.17310196962925242,0,0,0,1,0,0,0,1,0,0,0,0.0
659-41-6426,-0.6711233449283577,0.8066862542839445,0.12028770329177672,1,0,0,0,0,0,1,0,0,0,0,0.0
168-24-0360,1.1086210905062812,0.9150573089093839,-0.09934590143038341,0,0,0,0,1,0,0,1,0,0,0,1.0
699-22-7796,-0.5702687235267198,-0.992187990069626,0.04007955487132669,0,1,0,0,0,0,1,0,0,0,0,1.0
441-12-9583,-0.8702643205926696,0.43517402901211094,0.2590697621823236,0,0,0,1,0,0,0,0,1,0,0,0.0
754-73-3144,1.3828175708211257,-0.041938221951663815,0.2237695157583294,0,1,0,0,0,0,1,0,0,0,0,1.0
671-95-0031,0.3388266826123423,1.079425717457907,-0.03542065672320945,0,1,0,0,0,0,1,0,0,0,0,1.0
772-32-3965,0.8801229453794529,1.8851431302979058,-2.429193097981848,0,1,0,0,0,0,0,0,1,0,0,0.0
510-61-9258,1.2745169154725164,0.7303387647994714,-1.6325309996636859,0,0,1,0,0,0,1,0,0,0,0,0.0
348-47-8573,-0.4305860432634636,0.10627421021309462,1.6823576333781505,0,1,0,0,0,0,1,0,0,0,0,0.0
598-95-7046,1.3287157620474315,0.10557204903537556,-0.019428519147670978,0,0,0,0,0,1,0,0,0,0,1,1.0
405-89-6587,1.243380719654294,1.3127626538286246,-0.921248975109551,0,0,0,0,0,1,0,0,1,0,0,1.0
771-10-7193,0.46295096874661,1.0594015853004581,-1.6531692089294485,0,0,1,0,0,0,1,0,0,0,0,0.0
019-63-8070,0.4683009861872226,0.5540022697485785,0.7214374132928185,0,0,1,0,0,0,1,0,0,0,0,1.0
442-68-2679,-1.4694533355678145,0.2498473631679242,-0.3521330323681379,0,0,0,0,1,0,1,0,0,0,0,0.0
144-02-4006,-2.266288944068479,-2.4485705813983354,1.353606302328194,0,1,0,0,0,0,1,0,0,0,0,1.0
676-58-4108,1.1813088728070382,-0.24646147285098732,0.07791008534499064,0,0,1,0,0,0,1,0,0,0,0,0.0
739-73-2208,0.9113173638784071,-0.08917736904195007,0.4965019664421337,0,0,1,0,0,0,1,0,0,0,0,1.0
592-18-6437,0.9452676559320182,-0.34099619069762666,-0.9796867822811338,0,1,0,0,0,0,0,0,1,0,0,1.0
725-75-6568,1.2412847031479355,1.4654827099824894,-1.6480405891808523,0,1,0,0,0,0,0,1,0,0,0,1.0
523-13-1697,-0.07021999546498728,1.8493705260116187,-0.37574695466052943,1,0,0,0,0,0,1,0,0,0,0,1.0
611-85-9902,0.4131576383470969,-0.6776636675251584,-0.2122992661708822,1,0,0,0,0,0,1,0,0,0,0,0.0
704-12-7648,1.7768039821490644,0.9916681088355012,-1.0297666096211675,0,0,1,0,0,0,1,0,0,0,0,0.0
226-93-4375,-0.1768774773795993,-1.0897131622178002,0.2630538769206786,0,1,0,0,0,0,0,1,0,0,0,1.0
547-04-6260,0.010379602228599107,-0.16466596494296315,-0.9411942948556007,0,0,0,1,0,0,0,0,1,0,0,0.0
207-68-6633,0.23148993608918794,0.5969908339951734,-0.017925196350434398,1,0,0,0,0,0,0,0,0,0,1,1.0
793-01-9426,-0.2464794576015508,-0.9017408533647081,-0.29676373592671734,0,0,0,1,0,0,1,0,0,0,0,1.0
229-64-9537,0.10859479543704466,0.570866676606292,-0.8301834953757278,0,0,1,0,0,0,1,0,0,0,0,0.0
142-57-9305,0.011563463403486839,0.42391437298368945,1.7922239278477816,1,0,0,0,0,0,0,1,0,0,0,1.0
743-64-3068,-0.9848206795266148,-1.149992445465723,0.41998098010873297,0,0,1,0,0,0,1,0,0,0,0,1.0
480-71-0670,-1.1509752719627704,-1.2096824148680607,1.4990264902781432,0,0,1,0,0,0,1,0,0,0,0,1.0
877-36-1177,-0.7025959384574771,-0.0549532809243824,-0.6042396468133168,0,0,0,1,0,0,0,1,0,0,0,0.0
465-87-0909,0.6213619446453852,1.0441546568699904,-0.264692849585675,1,0,0,0,0,0,0,0,0,0,1,1.0
650-77-4644,-0.15607904198471392,-0.642668455971346,-0.9654330550184484,0,0,1,0,0,0,1,0,0,0,0,1.0
527-90-4517,-0.5674158121708428,-1.0687549049221363,-0.7198655854155696,0,0,1,0,0,0,0,1,0,0,0,1.0
723-31-1080,1.346383111056275,-0.03017702222487174,0.5344314811328992,1,0,0,0,0,0,1,0,0,0,0,1.0
817-12-2164,0.3521467381265165,1.1048100978916917,0.21231827914234386,0,0,1,0,0,0,1,0,0,0,0,1.0
433-91-0007,2.183243577966941,1.2118269845315304,-0.5761281291563538,0,0,1,0,0,0,1,0,0,0,0,0.0
200-36-8115,-1.2107440883277307,0.3988748038425347,0.17968442006653448,0,1,0,0,0,0,1,0,0,0,0,0.0
538-79-6456,0.38798603271054927,1.3122987259076313,-2.4509015740950266,0,0,1,0,0,0,1,0,0,0,0,0.0
203-54-9330,0.02263871111609734,0.7554096804217743,0.7919203623829978,0,0,1,0,0,0,1,0,0,0,0,1.0
292-18-5629,-1.0827965128253834,-0.578195013545798,0.3224011015868856,0,0,0,0,1,0,1,0,0,0,0,1.0
094-70-8309,0.7152945362266414,1.3514128650843134,-0.33698226063796627,0,1,0,0,0,0,1,0,0,0,0,1.0
656-12-2583,0.7469547361714531,-1.0058362479615375,0.7505573326615076,0,0,0,0,1,0,0,0,0,0,1,0.0
730-68-7406,-1.84289360978404,-1.1864922881146478,1.3704026866676868,0,0,0,1,0,0,0,1,0,0,0,1.0
300-76-3367,0.20341366560277938,0.36549080141973783,-0.9599208714285817,0,1,0,0,0,0,0,1,0,0,0,1.0
827-33-5963,0.7604429905410759,0.6645550394619301,0.004822614042314633,0,0,0,0,1,0,1,0,0,0,0,1.0
670-48-2219,-0.6239370967882969,-2.079296494880481,0.969931103813775,0,0,0,0,1,0,0,1,0,0,0,1.0
672-85-4182,0.5607327264429379,0.1430624404885821,0.5395539143679268,0,0,1,0,0,0,0,1,0,0,0,0.0
039-16-7836,0.4704034718803295,0.254687259857201,-1.2760579013116047,0,0,0,0,1,0,0,0,0,0,1,0.0
773-02-6536,0.991431772565892,0.9281037143632506,-1.4208037592825467,0,1,0,0,0,0,1,0,0,0,0,0.0
868-32-2883,-0.9006694983083652,-1.9309524074949005,-0.006387348544484612,0,0,1,0,0,0,0,1,0,0,0,1.0
565-76-5332,-1.2771632286696566,-0.6936002185408863,-0.36683218860778233,0,1,0,0,0,0,0,1,0,0,0,1.0
033-90-5709,-0.1860831301220326,-0.7440555145969739,-0.4997865517164503,0,1,0,0,0,0,1,0,0,0,0,1.0
007-61-0064,-0.07487780992356202,-1.2872085320437048,0.25193052552384365,0,0,0,1,0,0,0,1,0,0,0,0.0
558-20-1363,0.26465098735954057,0.9609422880140689,-2.8382453751557875,0,0,0,1,0,0,1,0,0,0,0,0.0
365-66-8305,1.1498815635851556,1.3159913413868858,-0.7863273006859813,1,0,0,0,0,0,1,0,0,0,0,1.0
012-28-5600,0.46945897061511804,1.6948574511360786,-0.6273029693980785,0,0,0,0,0,1,0,1,0,0,0,1.0
801-52-6765,-0.691520690744866,-1.7198463955544618,1.1127529560647968,0,0,0,0,1,0,0,0,0,1,0,1.0
646-12-9638,0.5950258853941943,1.6266098923802916,-0.6956144522255839,0,0,1,0,0,0,1,0,0,0,0,1.0
203-02-5380,0.03212253888869532,1.0580160708337092,-0.13858077048418133,0,0,0,1,0,0,0,0,1,0,0,0.0
386-88-8121,-0.9153416138528756,1.9497733051291941,0.7010837836512231,0,1,0,0,0,0,1,0,0,0,0,1.0
667-83-4928,0.9012642476719837,-0.02270402111914902,0.3068915120697186,0,0,0,1,0,0,1,0,0,0,0,1.0
359-65-6471,-1.376620505733722,-1.5940592360031014,0.20637922611622506,0,0,0,0,1,0,1,0,0,0,0,1.0
077-16-3774,1.0871692672498459,0.5241102653256876,0.3781477753560081,0,1,0,0,0,0,0,1,0,0,0,1.0
638-45-4211,-1.7863076332991057,-0.7426888080189139,0.3867903348117246,0,1,0,0,0,0,0,0,0,1,0,1.0
574-77-2975,0.9482046667156198,1.0487563203025407,-1.561645927191529,0,1,0,0,0,0,1,0,0,0,0,1.0
112-85-4756,-1.630911298424908,-0.8934904595265108,1.725861196794472,0,0,0,0,1,0,1,0,0,0,0,1.0
847-57-1254,-2.5049695891366914,-1.2433109198438135,1.5332688428818593,0,0,0,0,1,0,1,0,0,0,0,0.0
537-31-3052,0.5977429438283629,-0.13808414892931856,-0.45192768274764233,0,0,0,0,1,0,1,0,0,0,0,0.0
792-70-1356,0.16143511279487494,0.7326082500345984,1.237299847233365,0,1,0,0,0,0,1,0,0,0,0,1.0
399-86-0656,0.4845321757380055,-1.0521600778022975,2.3728529723408687,1,0,0,0,0,0,0,1,0,0,0,1.0
470-15-9051,0.13954985402632192,2.3919404989089936,-1.1479290187866582,0,0,0,0,0,1,0,1,0,0,0,1.0
835-73-4848,-1.1163133693668774,-1.4332643263054692,0.8579799542714333,0,1,0,0,0,0,0,1,0,0,0,1.0
351-92-4900,-1.4783549365330906,-0.24491922597849747,-1.7740413110381064,0,1,0,0,0,0,0,1,0,0,0,0.0
800-33-3010,-0.6669765962228767,-0.5907900296711315,0.39883547673032205,0,0,1,0,0,0,0,0,0,1,0,0.0
705-18-5601,0.5327793705047417,-1.3413752514677357,0.09440951703317735,0,1,0,0,0,0,0,1,0,0,0,0.0
712-66-3058,1.4324038872447025,0.13093762158047115,0.38490963468678724,0,1,0,0,0,0,0,0,1,0,0,1.0
500-27-0845,0.7198682512574917,-0.5954606553622079,1.3854359146400503,0,0,0,0,1,0,0,0,0,1,0,1.0
451-17-3964,-1.0872473133080218,-0.022233823901926512,0.22413452005889287,0,0,1,0,0,0,0,0,0,0,1,0.0
079-47-5178,1.1457154073194302,0.23436847077696005,0.012728978383335572,0,0,0,0,1,0,1,0,0,0,0,1.0
210-55-1854,-1.6119048277592238,1.5924861130023982,0.9731295313288826,1,0,0,0,0,0,0,1,0,0,0,0.0
321-31-0987,0.9672628908752874,0.7270034992053064,-0.2570463188145468,0,0,0,0,1,0,0,1,0,0,0,1.0
201-68-4278,-1.208253451429743,-1.3530047959737055,2.1165209691281497,0,1,0,0,0,0,1,0,0,0,0,1.0
763-23-7702,-0.5363960617140848,-1.9092481039479101,-0.8301834953757278,0,1,0,0,0,0,0,1,0,0,0,1.0
620-36-4059,-0.7733817798543163,0.10576639721849407,-0.1386302625927321,0,0,0,1,0,0,1,0,0,0,0,0.0
