	leukocyty	ssn	name	smoker	hemoglobin	trombocyty	indicator	alt	relationship	weight	ast	alp	hematokrit	hbver	etytr	er-cv	erytrocyty
4633	6.04683	248-19-2019	Regina Price	Y	7.14741	5.00562	1.00000	15.23363	divoced	20.13492	63.34226	69.67970	6.14060	2.71741	4.78683	50.66830	3.93472
4634	4.30271	805-26-9179	Shelly Hood	no	8.16660	6.98070	1.00000	15.66059	separated	83.89137	58.91698	32.78906	6.39304	4.60593	6.77555	60.30237	5.64866
4635	5.46204	305-63-4806	Maurice Bell	Y	7.07051	7.22629	0.00000	18.28267	separated	57.59508	59.54668	79.38024	8.47586	4.91283	7.37975	69.62029	5.84015
4636	4.12627	049-94-8769	Kimberly Hampton	no	5.40907	6.91291	1.00000	23.42995	single	90.35120	51.70021	72.38844	8.37215	6.82478	6.76878	27.24342	6.58716
4637	6.25213	299-03-9057	Ricky Robinson	no	3.38695	4.90098	0.00000	16.32911	married	69.13039	65.72019	11.59674	8.14177	6.75867	6.75685	47.86057	4.01229
4638	6.57298	782-36-7404	Catherine Haley	no	7.83353	5.84983	0.00000	15.63000	single	47.16765	62.74791	55.11240	7.06683	3.41703	5.49519	41.20647	6.49975
4639	4.94118	673-64-2019	Christopher Davis	no	5.11411	6.90445	1.00000	13.90584	married	55.84282	45.07134	59.13154	2.79019	6.82518	5.31786	23.20487	3.30436
4640	6.42931	509-94-0972	Lori Reynolds	no	8.13718	5.76068	1.00000	12.82645	single	110.32469	28.67997	40.30615	7.05822	6.75932	6.11297	53.84003	4.29657
4641	5.46054	371-90-1429	Amanda Johnson	no	10.49150	5.25880	1.00000	24.30603	divoced	39.89949	49.17741	26.75890	3.94923	2.51377	5.03244	43.43838	7.01265
4642	2.70636	385-25-9116	Lauren Smith	no	4.02709	6.10045	0.00000	39.89912	single	67.99734	39.10496	26.64435	7.79630	8.36906	5.54000	31.98387	8.20288
4643	6.58927	214-61-4744	Amanda Price DDS	no	8.67050	5.70893	0.00000	9.16191	married	114.43948	22.47487	19.04003	6.34743	4.51136	7.06540	83.40053	5.52484
4644	5.22062	725-04-6243	Jessica Vincent	no	7.68497	5.62169	1.00000	15.00888	separated	76.75957	54.03881	53.80724	4.17435	6.62809	8.62581	52.18604	5.82397
4645	5.84178	046-86-6397	Elizabeth Long	no	8.06309	5.18492	0.00000	16.67723	divoced	80.10974	60.23687	44.21012	6.85026	5.22228	5.91362	17.97513	5.05185
4646	7.01055	420-85-5474	Jill Barrera	yes	5.37347	6.06896	1.00000	14.52445	single	40.14631	39.26586	71.75219	6.92203	8.90494	5.71834	53.44575	4.57870
4647	6.34988	387-56-8250	Hayden Bolton	no	9.77567	6.34816	1.00000	18.69937	nop	100.63766	50.01559	7.41832	6.36899	6.45381	4.20695	39.96294	4.06167
4648	6.05936	126-18-1775	Timothy Miller	no	6.06502	6.53687	1.00000	12.67090	nop	97.41632	42.29618	85.96048	6.87803	8.18237	6.77938	37.74978	5.76102
4649	4.93589	864-05-0134	Andrew Rice	no	9.38698	6.98873	1.00000	16.11956	widowed	62.41142	45.72711	12.35578	7.17777	6.33796	4.29583	44.72035	1.89300
4650	7.26190	633-72-2299	Megan Gross	yes	3.26689	4.99411	0.00000	14.63676	widowed	38.01420	50.67516	9.30073	8.63449	6.25366	4.74017	56.57401	1.82163
4651	5.46714	033-03-9459	Ricardo Owens	no	7.24886	5.97886	1.00000	5.50026	single	57.99306	57.29023	74.95767	4.19704	4.64473	6.71439	31.77882	4.60981
4652	5.32032	370-05-3527	Michael Meyer	yes	5.87786	4.41941	1.00000	12.46805	divoced	45.20282	57.91580	79.90472	5.01375	5.60323	5.85954	31.38581	4.49408
4653	4.92212	021-58-9713	David Hunter	no	4.96877	6.93576	1.00000	19.71695	widowed	78.60630	33.08203	58.64492	5.05870	7.09174	6.02034	58.46750	4.22709
4654	6.74282	558-20-1363	Christopher Le	no	2.18705	7.11885	0.00000	13.77812	separated	68.10412	35.32754	26.00615	7.92432	6.38483	7.06501	42.30606	5.29367
4655	5.98913	080-05-3109	Joe Bailey	yes	6.43525	8.15383	1.00000	15.49894	divoced	144.95508	56.71592	88.19916	4.10148	7.46166	4.86995	38.74484	4.32699
4656	4.33500	891-47-2375	Mario Bradley	no	6.14594	6.18630	1.00000	15.95660	separated	133.88923	46.60086	89.08999	7.66205	7.12364	4.46117	58.48108	4.59411
4657	6.44596	788-43-5062	Gregory Powell	yes	7.05355	4.31354	1.00000	18.26744	separated	86.21621	35.53908	76.80916	7.35898	7.42482	6.58476	44.16188	6.76643
4658	4.96640	322-53-7595	Sarah Taylor	no	7.06736	5.59387	1.00000	15.58257	single	54.27476	35.02165	72.53008	7.84462	6.24012	5.52476	56.73431	4.45129
4659	7.68982	890-04-2549	James Wilson	yes	5.05169	6.02016	0.00000	16.68686	widowed	92.03212	40.29683	58.12394	6.32626	6.34810	5.18355	35.55351	3.50411
4660	6.07594	568-40-5983	Michael Hughes	Y	4.78139	7.29414	0.00000	17.28064	married	24.66126	45.70174	55.88732	6.74589	5.97382	5.20044	39.93931	2.09001
4661	6.79106	025-71-2115	Ian Harrison	no	9.58318	8.32819	0.00000	13.95701	married	92.36377	34.82934	11.31242	7.08431	4.56479	6.39821	59.13603	5.96516
4662	6.23442	802-75-1721	Christine Morales	yes	5.04204	4.72552	1.00000	15.02896	single	7.83935	56.80059	64.72683	7.65264	8.41779	6.05735	65.24068	5.56572
4663	7.40015	272-65-3340	Arthur Roth	no	4.12540	5.68708	0.00000	18.75346	divoced	107.24956	60.03188	25.06693	6.98212	6.95452	5.81982	80.03059	5.54370
4664	6.47822	390-62-1506	Jennifer Galvan	Y	6.25679	6.77900	0.00000	11.87956	divoced	90.00445	63.47729	82.83319	8.90206	5.46541	6.42224	59.75708	4.12844
4665	5.56561	731-95-1795	Julia Brown	Y	4.09245	5.63681	1.00000	11.25440	widowed	89.99711	45.33387	28.85988	4.56004	6.58787	6.07765	33.85750	2.87456
4666	5.79177	121-68-3592	William Potts	yes	10.60739	6.71236	1.00000	27.49376	married	108.17878	25.17108	36.78893	3.87590	3.34874	6.74511	43.79650	7.64395
4667	7.51701	581-68-5914	Christina Ramos	Y	6.67650	5.56932	1.00000	12.59998	single	26.51225	46.58210	79.79248	5.75675	4.59679	6.11826	64.63249	4.13906
4668	5.47244	647-70-4280	Michael Taylor	no	4.58882	5.61061	0.00000	17.48692	divoced	148.22501	46.06124	46.67164	6.15711	6.53141	8.20139	50.46541	5.08440
4669	5.87759	155-10-7987	Derek White	no	7.14616	4.75642	0.00000	17.61491	single	140.23846	42.07806	70.14534	7.23717	5.74286	5.91029	57.54968	4.74950
4670	7.15942	452-28-5150	Manuel Silva	N	6.19396	6.75747	1.00000	8.48267	single	113.99608	58.71776	89.40039	7.37015	4.89351	4.61488	47.14345	4.65970
4671	5.38184	112-98-2255	Russell Schmidt	yes	6.84952	5.98849	0.00000	17.76896	separated	78.59741	49.19824	73.11342	5.82802	6.72768	6.96768	64.97951	2.64450
4672	5.77314	854-74-0364	Adam Patterson	no	6.30220	6.06953	1.00000	17.74623	married	115.81484	66.29939	87.13529	5.80434	3.41969	5.71376	26.63991	2.89583
4673	5.02246	022-22-5519	Mrs. Kayla Wagner	yes	6.46405	4.55402	1.00000	15.34536	widowed	37.27254	49.31475	84.19441	5.21915	9.60923	5.80048	45.45915	4.26943
4674	8.06935	166-59-9871	Benjamin Wright	no	7.68325	6.38879	1.00000	13.25008	nop	77.02924	46.57394	59.93153	4.72441	2.60366	7.00382	43.97710	4.46096
4675	6.65474	256-28-7698	Victoria Boyd DVM	Y	3.99603	4.85886	0.00000	12.64587	widowed	46.70301	76.67608	26.80729	8.41384	6.86225	5.21832	51.12888	2.83361
4676	4.56675	549-97-3552	Margaret Mathews	no	8.87513	4.57461	1.00000	14.42348	divoced	73.71468	68.34439	22.90332	5.85504	6.48734	4.34351	49.28960	3.20274
4677	4.85671	205-49-4441	William Kemp	no	9.06113	6.36571	1.00000	21.52600	nop	153.71575	45.09069	9.64510	5.19704	4.19577	5.92911	56.41704	6.60261
4678	7.31477	288-03-3473	Kenneth Silva	N	7.57582	4.21158	1.00000	20.38167	married	102.90163	61.37449	56.92286	6.97573	6.75805	4.98750	45.30207	3.30882
4679	6.75451	542-86-4411	Felicia Farrell	no	5.20746	6.06450	1.00000	20.57007	separated	53.89367	75.43056	64.41235	8.06765	7.09630	4.98283	62.14952	6.47263
4680	5.07292	191-82-7142	Matthew Lane	Y	5.96521	3.00132	0.00000	13.68260	single	83.44760	22.03063	84.31594	6.19738	7.67559	6.29832	70.08384	6.05724
4681	5.42870	635-65-1824	Patricia Garrison	no	6.54871	4.93001	1.00000	16.82280	divoced	32.00031	42.89869	86.20535	4.32137	4.95131	6.86468	34.73353	3.77507
4682	6.08451	356-48-3643	Kelly Levy	Y	5.76145	7.53501	1.00000	18.31580	married	63.49397	44.77720	85.92182	7.56789	7.91817	5.29376	48.47919	5.45383
4683	5.35039	279-05-4582	Meredith Riddle	no	7.45975	4.78669	0.00000	19.47320	single	107.16928	59.34808	62.19854	6.76512	3.94687	5.25364	40.13875	5.94045
4684	4.46255	116-76-9768	Christina Russell	no	6.96533	5.93803	1.00000	7.47001	widowed	69.11711	32.03588	81.91646	3.99863	6.47794	7.28371	50.14770	4.69752
4685	6.20605	114-34-6708	Christopher Pitts	no	5.14934	4.53380	0.00000	10.62380	married	44.80129	47.69186	64.52586	8.75372	3.50549	8.00039	35.34630	4.60031
4686	6.13890	863-23-9380	Colleen Garcia	no	5.70042	5.45013	0.00000	23.92065	separated	130.66152	32.40865	87.87703	6.66794	7.89525	6.42412	47.96271	6.25513
4687	4.81935	578-11-6678	Heather Weber	no	8.36448	5.61132	1.00000	17.87030	divoced	74.79735	56.19739	28.08663	3.06140	5.72036	6.09776	46.65219	5.93724
4688	5.18142	326-53-3056	Nicholas Moore	no	5.12229	4.78489	0.00000	17.56273	married	30.35408	45.23836	70.08457	7.51430	6.78169	5.55377	49.81543	2.48360
4689	4.62699	809-04-1800	Brian Sanchez	Y	6.82122	5.10464	0.00000	12.32192	separated	92.97711	48.38735	82.96866	6.96488	3.63920	6.58531	30.59116	4.47143
4690	5.70106	213-47-4214	Scott Stewart	no	6.51482	5.98105	1.00000	17.11768	single	61.03476	38.30124	82.47304	3.54333	5.04958	5.38587	57.91147	5.47076
4691	6.72219	632-59-2895	Susan Hall	no	2.90310	5.44578	0.00000	7.50330	married	90.03808	48.88276	14.42129	7.65048	6.55977	8.28846	57.57187	5.07592
4692	4.56131	710-27-5330	Joseph James	no	8.88138	6.06490	0.00000	10.54825	married	33.02292	44.15481	22.78677	5.37257	4.59603	6.97997	49.74945	4.99319
4693	4.26735	018-40-5252	Courtney Craig	no	7.23557	7.12576	1.00000	15.89668	divoced	60.04513	27.94791	73.03867	7.10123	7.61398	5.81624	48.34392	3.80875
4694	8.14419	397-94-2088	Douglas Taylor	Y	7.72069	6.14771	0.00000	18.06277	divoced	79.84924	49.23441	53.11231	5.25949	5.39877	7.85866	41.23859	3.88149
4695	5.85871	079-67-3117	Rebecca Richardson	no	8.27067	6.78978	0.00000	9.47568	nop	72.32419	36.00999	35.43266	9.05088	6.38264	5.68154	23.79350	5.72394
4696	8.04007	857-10-5394	Charles May	no	8.85838	6.91521	1.00000	7.89694	single	-1.97849	43.73151	23.77063	5.85329	7.00892	5.56646	54.16790	5.38450
4697	6.38232	737-87-4132	Dr. Phillip Brewer	yes	6.71655	6.14252	0.00000	8.06461	married	37.51934	42.61992	84.74829	5.34667	6.35458	6.09421	68.30345	2.70112
4698	5.54894	779-67-4144	Phillip Reynolds	Y	7.39530	7.75096	0.00000	11.90575	separated	115.14456	60.36909	66.64361	6.75214	5.05660	4.17355	27.33355	5.16410
4699	6.80657	204-98-9156	Anne Raymond	no	9.41407	5.66796	1.00000	15.42727	married	122.43626	45.56213	6.61040	5.22709	2.93368	6.91453	47.26176	4.95384
4700	3.51011	499-04-2653	Elizabeth Baker	no	6.03721	6.56341	0.00000	21.15628	divoced	48.88021	36.97489	82.45600	5.60649	7.41069	6.17713	55.55867	6.35720
4701	4.94513	329-39-0119	April Miller	Y	5.72509	6.98539	1.00000	17.53828	widowed	73.21185	40.93960	77.83170	3.62467	4.26734	6.31421	66.84464	4.11069
4702	5.98157	211-83-0523	Amber Jackson	no	7.88959	5.79239	1.00000	21.26295	widowed	34.33379	37.66558	36.87250	5.93484	4.48141	6.95450	28.57708	5.07948
4703	6.39365	820-92-0731	Michael Charles	yes		6.78846	1.00000	16.08769	widowed	109.37028	41.80566	69.43582	4.21907	5.42776	5.96484	18.42155	5.44719
4704	7.22286	673-71-0981	Brett Sims	no	7.35332	5.91104	0.00000	18.80618	divoced	111.98207	31.12507	64.33133	5.02935	6.73471	6.61199	65.81031	3.29590
4705	6.48046	185-29-2312	Jeanne Oliver	Y	6.66463	6.62010	0.00000	18.69683	separated	83.04132	54.77877	82.83245	6.78919	3.94913	4.22995	52.84787	5.03430
4706	5.60580	508-77-0690	Veronica Pratt	no	8.27174	5.11276	1.00000	14.84822	single	60.73940	26.37917	36.24040	8.12573	5.95991	7.85824	30.97345	4.43049
4707	6.81533	535-61-9125	Melanie Mann MD	yes	3.90302	5.67530	0.00000	39.14305	single	31.79477	51.41073	20.41354	9.08250	9.10176	5.48819	68.36318	8.10650
4708	6.31518	603-57-9988	Shannon Martin	no	2.72828	6.02687	0.00000	17.52312	widowed	77.67216	44.31161	10.81592	9.63931	8.09648	4.96606	53.93420	6.12529
4709	6.12164	174-95-8122	Susan Schmidt	no	5.79315	5.83079	0.00000	14.13809	divoced	78.99658	54.87428	81.85684	6.77414	6.93643	5.53812	57.97438	3.17833
4710	4.51899	414-49-7434	David Escobar	no	7.76629	4.83330	1.00000	13.71770	divoced	-1.10999	59.63111	49.70306	7.12495	7.44204	6.10786	62.73198	5.30814
4711	6.14777	866-38-1222	Mark Rogers	no	4.52818	5.57489	1.00000	13.87327	divoced	142.49959	42.01270	45.47364	8.64038	7.73350	7.09113	62.05171	5.36353
4712	6.29167	598-86-8321	Luis Spencer	no	8.06827	5.82728	1.00000	13.71704	divoced	75.84769	37.03232	38.39513	6.15030	7.81781	7.84439	37.01554	3.58219
4713	6.01558	293-41-2856	Mario Baldwin	no	8.31320	4.94139	0.00000	26.37360	divoced	37.78095	41.83665	28.50979	8.00451	4.97474	4.83533	47.79327	7.25811
4714	5.87865	646-04-6406	Angela Farmer	no	5.21209	6.61228	0.00000	7.85222	married	71.61993	49.77718	65.78631	4.77735	4.59853	5.75520	52.22666	1.13235
4715	4.35174	885-19-2032	Jesus Mack	no	4.58620	4.73887	1.00000	8.92121	married	79.88593	42.60904	46.17762	8.38871	7.26635	7.84240	41.15178	5.14821
4716	6.65570	846-05-1528	Christopher Austin	no	7.09578	6.41386	0.00000	10.43545	divoced	93.12983	71.48502	70.01714	3.64629	5.13390	5.80629	72.84485	1.72989
4717	5.56427	328-98-7778	Olivia Winters	no	5.45745	7.21728	1.00000	10.51499	widowed	33.98134	45.68082	76.70324	9.26834	6.37832	6.05806	66.10157	6.03772
4718	4.09591	200-32-1840	Darius Clay	Y	8.63904	8.04012	1.00000	19.79620	nop	132.87901	57.45287	23.51437	5.69426	6.25887	7.90075	60.32499	4.64018
4719	4.38996	684-78-6521	Michelle Andrade	no	4.90734	6.07903	0.00000	16.37611	single	-3.98360	53.36870	60.93118	7.91220	3.74834	4.97036	46.98180	4.70753
4720	5.84874	255-53-6696	Alex Arnold	no	8.06279	5.51139	1.00000	16.58910	divoced	61.55775	45.33106	48.85956	5.05857	5.32811	5.96072	53.69162	5.30962
4721	5.55386	390-06-1169	Kristina Avery	no	7.55902	6.71445	1.00000	11.36384	married	81.12006	57.36822	63.18757	5.07036	4.34178	5.81310	54.02291	4.62644
4722	5.57677	438-68-2319	Jason Johns	no	7.50247	5.95308	1.00000	18.75519	single	93.51012	41.47287	60.99781	4.93760	3.83095	6.10883	33.54563	5.55726
4723	7.53067	583-20-3895	Audrey Bates	Y	6.20152	6.33737	1.00000	17.55977	single	57.50606	46.91173	84.06396	7.78936	6.91601	5.88002	54.51315	6.15608
4724	6.47154	429-09-6882	Andrew Fox	no	8.08923	5.12854	1.00000	13.59771	married	78.41345	66.85093	39.22957	7.91168	6.11467	4.35585	61.11213	6.48096
4725	3.42744	304-57-7691	James Davis III	no	6.73299	5.96759	0.00000	12.22104	divoced	115.99673	30.85472	78.59339	6.49975	3.99661	4.67731	46.56813	4.78697
4726	5.72172	483-66-6958	Sandra Friedman	no	4.72094	5.71419	0.00000	12.06240	nop	51.69946	39.56575	54.73278	6.02258	6.00901	6.73070	35.37467	3.65035
4727	3.98306	339-39-9319	Brandi Logan	Y	5.44890	5.27663	1.00000	16.15819	married	65.57034	51.70722	71.43181	6.69998	9.18177	4.32574	38.36718	5.71685
4728	7.63563	342-65-5178	Natalie Suarez	no	3.85276	5.66288	0.00000	11.35403	separated	96.05747	44.31086	24.89484	6.19702	5.12293	5.88640	27.62804	2.20580
4729	5.37001	575-72-4155	Monique Black	yes	7.77715	5.99164	1.00000	16.45878	single	83.26194	55.15948	57.77719	4.21200	4.98814	4.59305	63.93836	5.32670
4730	5.90267	787-90-1763	Katelyn Rivera	N	8.35720	7.48245	0.00000	21.24139	married	69.81577	40.37890	30.42202	8.06880	2.49598	6.96845	48.01046	6.20784
4731	4.90353	463-60-1764	Joshua Hernandez	no	6.77874	6.70278	1.00000	10.87792	divoced	24.50983	54.02677	81.16850	6.73704	7.75240	5.40204	43.55886	4.76285
4732	5.96600	398-20-5896	Jeremy Garza	N	7.37488	8.26997	1.00000	12.98170	widowed	60.12090	44.39032	61.20164	7.60455	6.39129	5.63082	66.14776	5.71058
4733	5.76161	207-78-0488	Joshua Green	yes	4.93114	6.07649	1.00000	20.48865	married	28.38444	50.00102	55.95230	8.87564	7.45077	5.60190	57.16783	3.51897
4734	4.20981	868-31-7809	Patricia Singleton	no	9.01082	6.76833	0.00000	9.98994	single	97.02135	68.25991	13.72526	6.73651	5.19967	6.95861	53.25044	5.76007
4735	3.57929	537-31-3052	Christopher Lewis	Y	6.17078	5.67178	0.00000	12.53966	married	25.84318	59.42107	81.86924	6.90911	8.16683	5.69192	38.19545	5.81142
4736	5.22261	554-78-4513	Sylvia Scott	no	8.42344	5.54982	1.00000	15.52741	widowed	118.65656	59.21226	30.32342	4.26175	5.54087	5.85297	70.54064	6.02290
4737	6.36588	725-31-9456	Kevin Bryant	Y	6.52277	5.47078	1.00000	15.21049	single	58.30622	48.05691	86.87110	6.89912	8.38414	8.36522	38.76234	5.61639
4738	6.15916	665-90-7117	Manuel Lopez	yes	5.81484	4.34925	1.00000	18.79278	married	81.80701	35.49495	83.03660	4.58945	6.23819	5.70337	47.57626	3.90968
4739	6.14044	100-63-9003	Jason Haley	yes	9.31398	6.70551	1.00000	19.18957	single	33.12176	43.71276	9.80274	6.71460	5.91288	5.90824	48.02366	3.33639
4740	6.42368	876-61-6530	Tyler Johnson	no	5.06468	6.35939	1.00000	20.05675	divoced	40.58361	60.67282	57.43752	8.28436	7.69804	6.59835	47.39445	6.31068
4741	6.46047	882-96-2512	Joyce Conrad	yes	9.97091	7.48922	1.00000	30.46264	nop	108.00122	47.82124	15.52756	2.98326	4.72796	7.01449	58.83456	7.60212
4742	7.79322	807-65-6785	Charles Boyd	yes	7.73333	4.45741	1.00000	18.98232	single	85.55719	50.97065	56.21852	5.55072	8.00912	6.64786	55.19030	4.38347
4743	6.58030	879-03-3385	Richard Alexander	no	3.42131	8.09299	0.00000	19.14120	divoced	67.57626	41.56504	10.95564	8.28919	7.05725	6.59082	80.95672	4.49915
4744	6.79663	239-94-7285	Diane Reed	no	7.68646	6.52038	1.00000	11.66357	divoced	124.28430	22.56723	53.54679	8.18911	6.48843	8.06742	40.84025	4.84506
4745	5.87397	008-91-0537	Jose Garcia	Y	4.51958	5.90715	1.00000	19.44780	divoced	124.01390	55.88913	41.87051	8.75891	7.71848	5.92358	29.70830	6.19286
4746	5.49427	217-35-1556	Christina Dodson	no	6.48481	4.53884	1.00000	16.80578	divoced	116.02648	39.73244	85.75031	6.19851	7.72155	6.34377	47.10397	6.01045
4747	5.71123	202-88-2468	Nathan Powell	yes	8.02000	5.50372	1.00000	21.91290	married	65.18450	68.53500	45.75618	4.02266	4.97045	5.29287	51.07505	6.19655
4748	5.22345	535-79-3519	Timothy Howe	no	6.76962	5.51627	1.00000	18.77056	divoced	51.02916	65.39589	74.56157	3.88571	4.78287	6.82544	54.04208	4.60729
4749	4.66528	429-98-2403	Kyle Jones MD	no	7.99355	5.43728	1.00000	10.68705	divoced	18.41261	43.24440	47.16907	4.79098	5.88371	6.76635	68.04311	6.05231
4750	4.51172	860-15-2191	Kimberly Avery MD	Y	6.46548	7.20954	1.00000	16.56460	nop	99.88175	52.68960	88.25709	2.66955	5.84471	6.43402	53.83073	3.98486
4751	6.33085	773-69-8934	Kathleen Green	no	8.65557	6.26939	1.00000	9.84003	divoced	62.33851	47.45488	25.68901	4.86850	7.89755	7.48267	32.64328	2.66304
4752	5.20885	596-22-6670	Natalie Diaz	no	6.76313	6.78599	1.00000	14.86266	single	76.81493	49.96466	74.08746	5.96470	8.50784	7.13395	52.99972	4.40165
4753	5.54995	627-33-2744	Andrea Brewer	no	7.91332	6.66844	1.00000	26.17231	single	126.84813	57.42625	44.30887	3.90129	3.14741	6.48644	49.16243	5.14125
4754	6.22255	319-59-3334	Emma Adams	no	4.93535	6.13323	1.00000	5.12401	divoced	26.05718	55.48172	55.49102	6.22568	6.48169	5.31367	38.25225	3.19203
4755	3.80116	144-31-4368	Hayley Bailey	Y	3.91553	5.94451	0.00000	13.29512	married	34.45328	50.77361	25.14441	8.04440	5.60431	6.00067	55.06787	3.49422
4756	5.77894	635-50-5115	Deborah Higgins	no	7.85955	4.46275	1.00000	10.48132	divoced	70.75072	44.71554	51.65511	7.73489	5.72297	6.21178	71.05149	4.83237
4757	5.58478	618-45-2909	Eric Sutton	yes	7.74404	5.33953	1.00000	12.87393	single	96.37400	46.53131	53.30637	6.74098	6.89689	7.33483	29.58496	4.48899
4758	4.58541	439-53-3424	Ashley Heath	no	4.53438	3.80782	0.00000	27.16252	single	49.78759	45.48890	44.94782	8.38329	8.87476	7.57486	57.46935	7.76113
4759	6.11126	194-85-2922	Heather Dunn	no	8.35801	5.21239	1.00000	16.60630	widowed	31.67924	62.97858	29.66268	8.30401	5.17123	4.62336	46.17586	3.96112
4760	5.51265	188-37-4736	Kelly Kennedy	yes	6.21656	5.57228	1.00000	14.34780	married	150.25215	42.23874	83.55856	7.46473	6.85821	3.90380	33.96995	5.23684
4761	6.00636	440-19-6331	Eric Cook	no	4.06397	6.63352	1.00000	18.32210	married	-1.68177	74.01986	22.09888	8.20517	9.13716	4.63811	40.62414	6.63966
4762	6.02505	332-79-8021	Tyler Shepard	no	5.44433	5.83605	0.00000	9.58772	single	62.71823	60.09380	72.22892	7.05823	7.44817	7.84616	37.70505	4.72593
4763	5.28388	199-40-9162	Robert Vargas	yes	7.19907	5.32097	1.00000	13.59199	married	57.35418	26.30710	72.04238	4.45514	4.09178	5.94977	52.17639	4.85274
4764	3.67803	340-41-0783	Brian White	no	7.49615	5.12459	0.00000	24.32265	married	130.40619	28.08821	57.26955	3.47297	3.04464	5.35642	51.07527	4.73824
4765	6.43393	365-66-8305	Tracey Parker	no	6.86735	5.94617	1.00000	17.13246	nop	36.88419	63.12995	74.42793	6.02430	8.37874	7.04644	49.28314	3.99394
4766	6.33624	445-66-3449	Ashley Davidson	no	5.82807	4.89521	1.00000	10.09150	single	96.95847	39.40756	82.24492	8.21388	6.38925	5.35393	19.88803	4.26792
4767	4.41121	842-84-0484	John Ware	no	9.05907	6.24364	1.00000	15.77080	married	86.46220	33.28664	16.41081	5.58564	6.59514	7.14583	73.53775	3.86122
4768	5.41071	825-80-4762	Thomas Henson	yes	6.30858	6.12262	1.00000	16.56832	divoced	18.32171	57.50952	78.69844	9.15637	5.75990	6.67856	55.29019	5.57471
4769	5.71505	152-26-0030	Joshua Morgan	Y	7.60979	4.00762	1.00000	16.97886	single	145.72538	31.55550	54.17278	4.47709	4.06202	7.61893	47.94536	5.91765
4770	5.14751	362-66-5514	Nancy Rogers	no	4.50358	5.71942	0.00000	12.36453	nop	61.56189	61.46531	48.44603	7.39313	7.36029	7.62332	24.02424	5.30481
4771	6.59231	381-19-4556	Cody Ortiz	no	8.02718	4.87376	1.00000	9.22959	single	68.78812	51.71060	46.84468	5.28612	3.88266	6.98523	56.83148	5.53406
4772	7.07643	010-84-9705	Tanya Payne	no	6.23397	5.75714	0.00000	16.90115	divoced	38.76779	48.07169	92.48490	8.56329	3.77971	6.06426	60.84720	5.00641
4773	4.94035	853-34-6159	Bryce Lopez	no	5.83147	5.44025	1.00000	3.45532	divoced	92.58112	50.37898	77.91815	3.79187	5.49227	4.77871	62.74432	3.74238
4774	6.48556	242-53-1366	Tanya Carroll	no	8.33958	6.67638	1.00000	13.28364	married	47.56768	44.25168	32.13906	4.18005	5.49413	6.30036	48.98214	5.80104
